# 2083 5.000000e+07 1.000000e+04 0.000000e+00 1.000000e+00 5.000000e-01
5.303234e+14 6.301914e+14 -2.882218e+14 4.388453e-01 7.579618e-01 -4.826062e-01 -2.577228e+01 0 8183733
-2.190825e+14 6.719303e+14 5.010050e+14 -1.845339e-01 4.787532e-01 8.583371e-01 -2.563554e+01 0 40982008
5.213052e+13 -4.160053e+14 7.489345e+14 -5.424234e-01 -4.090749e-01 7.337810e-01 -2.384983e+01 0 108589492
-2.658374e+13 -2.931317e+13 -8.805191e+14 -2.346690e-01 4.366919e-02 -9.710939e-01 -3.680911e+01 0 300456
4.650195e+14 2.531757e+14 -6.766526e+14 4.349981e-01 6.498861e-01 -6.232373e-01 3.619142e+01 0 124065300
8.282394e+14 1.862929e+14 1.907628e+14 4.857539e-01 6.831114e-01 5.453457e-01 -2.622745e+01 0 18622049
-3.044534e+14 3.727994e+14 7.036358e+14 -6.529177e-01 7.247886e-01 2.199545e-01 2.229659e+01 0 50542402
1.650310e+13 -6.359696e+14 -5.624224e+14 7.882884e-01 -4.332516e-01 -4.369146e-01 -7.236825e+00 0 32853435
-1.094705e+14 -8.880025e+14 6.431739e+13 -3.121618e-02 -6.601811e-01 7.504575e-01 -2.294180e+01 0 23822172
5.697359e+14 -4.410440e+14 4.582723e+14 1.891465e-01 -5.345057e-01 8.237277e-01 -2.140503e+01 0 17153989
-4.179547e+14 -7.274454e+14 -2.542347e+14 -2.548758e-01 -8.821966e-01 3.959388e-01 -1.574988e+01 0 77077609
-4.513752e+14 5.477706e+14 -4.692356e+14 -8.580362e-01 4.750287e-01 -1.952473e-01 -3.692675e+00 0 74096841
8.100137e+14 -2.467402e+14 -7.361787e+13 6.760038e-01 -3.063383e-01 -6.702058e-01 -1.088613e+01 0 56225718
7.931103e+14 1.070015e+14 2.886358e+14 5.901697e-01 7.910293e-01 1.611594e-01 -2.699597e+01 0 20931867
-6.684452e+14 3.767192e+14 -4.435100e+14 -4.938975e-01 -1.241044e-01 -8.606180e-01 3.335209e+01 0 55494611
4.804370e+14 4.487246e+14 5.406425e+14 1.034556e-01 2.482444e-01 9.631571e-01 2.512609e+01 0 17086235
-2.884579e+14 -3.820411e+14 -8.854727e+14 -5.312286e-01 -5.825664e-01 -6.151524e-01 2.895931e+01 0 37215109
3.947452e+14 6.750871e+13 -7.797317e+14 5.300740e-01 5.062965e-01 -6.802099e-01 -3.556716e+01 0 97281140
-1.061239e+14 -6.816326e+14 -5.069478e+14 8.763205e-02 -9.944856e-01 -5.761168e-02 1.615808e+01 0 82158074
-8.860994e+14 -5.659509e+13 8.730764e+13 -8.441643e-01 -4.926403e-01 -2.114053e-01 -2.069652e+01 0 84218696
-1.105919e+14 -6.492727e+14 -5.344310e+14 -6.652375e-01 -7.415304e-01 8.713086e-02 -2.714772e+01 0 5765201
5.106220e+14 -8.257765e+14 -3.188340e+14 7.592539e-01 -4.684639e-01 -4.517468e-01 -2.338945e+01 0 49163862
1.507956e+14 7.814930e+14 3.126074e+14 -1.552518e-01 7.630027e-01 6.274741e-01 1.332270e+01 0 55167366
4.244414e+14 4.572649e+14 -5.877349e+14 9.213023e-01 3.498997e-01 -1.696239e-01 2.066754e+01 0 8061671
8.540240e+14 -2.017962e+14 -3.754179e+14 9.610197e-01 2.739951e-01 3.698389e-02 4.531548e+01 0 51124742
-1.936528e+14 6.157425e+14 -5.677415e+14 -9.583979e-01 2.778427e-01 -6.539718e-02 4.747899e+01 0 78710403
-2.395906e+14 1.897036e+14 7.948125e+14 -7.842616e-01 3.742037e-01 4.948791e-01 2.453234e+01 0 91564573
-6.816790e+14 -4.572144e+14 -2.375992e+14 -1.393537e-01 -4.328001e-01 -8.906540e-01 -3.149992e+01 0 15497382
-8.148521e+14 2.114052e+14 -1.988125e+14 -8.016246e-01 -5.203288e-01 -2.943739e-01 -2.108821e+01 0 110458357
-4.498374e+14 -7.194919e+14 -2.393755e+14 2.879330e-01 -8.095284e-01 -5.116233e-01 -1.230404e+01 0 46527550
1.000217e+14 -6.892756e+14 -4.841217e+14 -6.852005e-01 -1.837176e-01 -7.048036e-01 2.704393e+01 0 39451848
7.954626e+14 -6.422619e+14 7.366677e+13 8.524463e-01 -3.804254e-01 -3.586250e-01 4.250962e+01 0 38477664
2.525553e+14 -5.103676e+14 -6.991983e+14 4.996445e-01 -3.231024e-02 -8.656278e-01 -2.623158e+01 0 119166674
-8.810481e+12 4.575487e+14 7.198102e+14 8.754908e-02 9.896203e-01 1.139595e-01 -3.540986e+01 0 11270220
-1.584638e+14 -7.303867e+14 4.174125e+14 -8.087420e-01 -5.833712e-01 7.492920e-02 1.181374e+00 0 60379449
-6.266483e+14 -3.453111e+14 4.602330e+14 -8.093430e-01 -4.580531e-01 3.676293e-01 1.736918e+01 0 18005205
-6.255973e+14 5.603317e+14 1.963273e+14 -7.323725e-01 -1.864077e-02 6.806490e-01 -3.458137e+01 0 15660398
-2.552942e+14 -5.120574e+14 -6.784819e+14 -6.788580e-01 -5.945458e-01 -4.308909e-01 -2.728814e+01 0 2265237
1.851461e+14 -4.786511e+14 6.760814e+14 -5.206791e-01 -8.451107e-01 1.211663e-01 -1.915496e+01 0 9046325
1.297769e+14 -8.495372e+14 -9.612456e+13 7.650037e-01 -2.905131e-01 -5.747795e-01 -5.895381e+00 0 50289603
-8.553367e+14 -7.605825e+12 -1.604112e+14 -5.365364e-01 -7.904436e-01 2.955125e-01 3.423870e+01 0 66039866
-6.199861e+14 4.906822e+14 4.021082e+14 -7.755165e-01 -5.203505e-01 3.575046e-01 3.288377e+01 0 58709960
2.662300e+14 3.041667e+14 8.045541e+14 -3.441279e-01 1.930486e-01 9.188625e-01 3.437045e+01 0 51307902
5.108445e+14 -3.770067e+13 -7.451673e+14 4.381114e-01 5.943361e-01 -6.744056e-01 3.630430e+01 0 16640532
7.453960e+14 -4.099341e+13 -5.459000e+14 7.908654e-01 -2.054677e-01 -5.764676e-01 -3.422398e+01 0 37971330
7.320252e+14 1.478789e+14 4.030162e+14 1.723724e-01 3.641327e-01 9.152569e-01 -9.126158e+00 0 47283882
3.063842e+14 -3.799954e+14 7.190655e+14 2.263856e-01 -9.740084e-01 -7.563559e-03 -2.494917e+01 0 42355001
